term,mean_tfidf_green,mean_tfidf_non_green,diff_green_minus_non,ratio_green_over_non,doc_freq
pen,0.0,0.0021409602040039946,-0.0021409602040039946,4.670801436022648e-10,2
makeup url,0.0,0.0021415933765450176,-0.0021415933765450176,4.66942049076718e-10,3
pure clean,0.0,0.002152340488361771,-0.002152340488361771,4.646105042128013e-10,2
omron,0.0,0.0021560094874613646,-0.0021560094874613646,4.6381985114251495e-10,3
liquid,0.0016931466687420994,0.003850779376639815,-0.0021576327078977157,0.43968934693419065,9
omronautomation,0.0,0.0021615400004285387,-0.0021615400004285387,4.626331223753022e-10,3
notch,0.0,0.002166330605752595,-0.002166330605752595,4.616100593708708e-10,3
apple,0.0,0.0021674391254777456,-0.0021674391254777456,4.613739725300043e-10,3
custom,0.0,0.0021745516522254068,-0.0021745516522254068,4.598649098616483e-10,2
ultimate,0.0010645798612100622,0.0032497716121843464,-0.002185191750974284,0.3275860549372313,5
congratulations user,0.0,0.0021856639648139796,-0.0021856639648139796,4.5752687313375843e-10,2
try new,0.0,0.002204317279590979,-0.002204317279590979,4.536552014562528e-10,3
stage,0.0,0.0022157309402805413,-0.0022157309402805413,4.5131833534899694e-10,3
meal,0.0,0.0022163274901053076,-0.0022163274901053076,4.5119685787107603e-10,2
wireless,0.0,0.0022398818952565893,-0.0022398818952565893,4.464521105649604e-10,3
mind,0.000812911658512495,0.003064525801823527,-0.002251614143311032,0.26526507258105375,6
success,0.0,0.0022568685856840026,-0.0022568685856840026,4.4309181575755427e-10,3
human,0.0015304567196846779,0.0037906418390415424,-0.0022601851193568643,0.40374606340226155,6
life,0.0029334713303223025,0.005194423443222598,-0.002260952112900295,0.564734731933532,10
safety,0.001000910551482794,0.003262110500708476,-0.0022611999492256818,0.306829137749498,5
allergy,0.0,0.0022690013666382004,-0.0022690013666382004,4.4072251972280574e-10,2
winner,0.0,0.002275332711826069,-0.002275332711826069,4.394961643908127e-10,3
bose,0.0,0.002282065005392663,-0.002282065005392663,4.381996118422295e-10,3
raw sugar,0.0,0.002290950499302876,-0.002290950499302876,4.3650004653867235e-10,3
needs,0.001900519795555489,0.004193033240989538,-0.002292513445434049,0.45325655363841516,7
finish,0.0032138744416662637,0.005515245997010018,-0.0023013715553437545,0.5827254929020168,13
lights shadowsticks,0.0,0.00230166389888436,-0.00230166389888436,4.3446829923788694e-10,4
metal,0.0,0.00230166389888436,-0.00230166389888436,4.3446829923788694e-10,4
metal lights,0.0,0.00230166389888436,-0.00230166389888436,4.3446829923788694e-10,4
purecolorlove,0.0,0.00230166389888436,-0.00230166389888436,4.3446829923788694e-10,4
purecolorlove metal,0.0,0.00230166389888436,-0.00230166389888436,4.3446829923788694e-10,4
shadowsticks,0.0,0.00230166389888436,-0.00230166389888436,4.3446829923788694e-10,4
trend,0.0,0.0023038870027431565,-0.0023038870027431565,4.3404906506928784e-10,3
powered user,0.0,0.002306084941961551,-0.002306084941961551,4.3363537108731415e-10,3
celebrating,0.001003246772803806,0.003312818420802107,-0.002309571647998301,0.3028378395873746,5
going,0.0,0.0023168298707156435,-0.0023168298707156435,4.316242690964126e-10,3
imagination,0.0,0.0023262759262241595,-0.0023262759262241595,4.298716193969539e-10,2
select,0.0,0.0023302379490626997,-0.0023302379490626997,4.2914072357850537e-10,3
selfie,0.0,0.0023390732091412843,-0.0023390732091412843,4.2751975255173743e-10,2
awards,0.0,0.0023585715048491385,-0.0023585715048491385,4.2398544946381754e-10,3
students,0.0,0.002360640629716626,-0.002360640629716626,4.2361382202272244e-10,3
music,0.0,0.002362880331709615,-0.002362880331709615,4.232122914380762e-10,2
raw,0.0008878180260216599,0.0032561837675416836,-0.0023683657415200236,0.2726559955242571,5
whirlpool,0.0,0.002379074856286807,-0.002379074856286807,4.2033145654796264e-10,3
team,0.000927289342929184,0.0033136021644120986,-0.0023863128214829145,0.2798432936845516,5
planning,0.0010376656801425047,0.0034281766222488772,-0.0023905109421063723,0.3026873452509313,5
studio,0.0,0.0024078871075544975,-0.0024078871075544975,4.153018621376813e-10,3
speak,0.0,0.0024103838798338155,-0.0024103838798338155,4.148716758154197e-10,3
receiver,0.0,0.00241685827950498,-0.00241685827950498,4.1376029702124664e-10,3
course,0.0,0.0024175651992642704,-0.0024175651992642704,4.1363930945510274e-10,3
experts,0.0,0.00242054273805081,-0.00242054273805081,4.131304867569243e-10,3
service,0.0,0.002421960355579562,-0.002421960355579562,4.1288867395511796e-10,2
cybersecurity,0.0,0.0024288446081761005,-0.0024288446081761005,4.11718393273094e-10,3
america,0.0,0.002440019840259475,-0.002440019840259475,4.0983273295180496e-10,4
radiant,0.0,0.0024423515960718244,-0.0024423515960718244,4.0944145846933606e-10,3
cooking,0.0,0.002450589982118984,-0.002450589982118984,4.080649994036341e-10,2
album,0.0,0.002451393461367503,-0.002451393461367503,4.079312502670304e-10,2
feeling,0.0,0.0024520666495177067,-0.0024520666495177067,4.0781925719224197e-10,4
nex,0.0,0.0024559504137694104,-0.0024559504137694104,4.071743443948522e-10,2
drop,0.0,0.0024569762573396683,-0.0024569762573396683,4.0700433982856727e-10,3
run,0.0,0.002463131371852379,-0.002463131371852379,4.0598727742319745e-10,3
metallic,0.0,0.0024683660106075197,-0.0024683660106075197,4.051263043233817e-10,4
brush,0.0009625197461536746,0.003440262963483471,-0.0024777432173297962,0.27978086474508485,4
upcoming,0.0,0.002480755847292211,-0.002480755847292211,4.0310294972736426e-10,3
latest,0.0035270684887132,0.006013500803145809,-0.002486432314432609,0.5865249884529123,11
spring,0.0021542442880417064,0.004641647351755759,-0.0024874030637140523,0.464112011388096,8
tried,0.0018232266292984006,0.004320344085566949,-0.002497117456268548,0.4220095885342274,9
avnetreachfurther,0.0,0.0024972743122397573,-0.0024972743122397573,4.0043658588018014e-10,3
avnetreachfurther url,0.0,0.0024972743122397573,-0.0024972743122397573,4.0043658588018014e-10,3
huge,0.0,0.002500828599583971,-0.002500828599583971,3.99867467833057e-10,3
red,0.0,0.002503456491484368,-0.002503456491484368,3.9944772477656476e-10,3
left,0.0,0.002512018366043537,-0.002512018366043537,3.980862612787849e-10,2
fit,0.0,0.0025179015192756692,-0.0025179015192756692,3.9715612066134986e-10,3
organic sales,0.0,0.0025210819484518345,-0.0025210819484518345,3.9665509493550284e-10,4
palette,0.0,0.0025357802406068258,-0.0025357802406068258,3.9435593967966984e-10,4
highlighter,0.0,0.0025408962151486827,-0.0025408962151486827,3.9356192261789104e-10,4
just,0.008153016666032038,0.010702419922308293,-0.002549403256276256,0.7617918868307502,27
color envy,0.0,0.0025511794296772562,-0.0025511794296772562,3.9197556548758003e-10,4
pure color,0.0,0.0025511794296772562,-0.0025511794296772562,3.9197556548758003e-10,4
mix,0.0,0.002577679818626559,-0.002577679818626559,3.8794577681291493e-10,5
bluetooth,0.0,0.002583303706391954,-0.002583303706391954,3.871012135114294e-10,3
fun,0.0009892891848667868,0.0035749746443346333,-0.0025856854594678465,0.27672621039643347,5
christmas,0.0009332439108997094,0.003525230118388699,-0.0025919862074889896,0.2647327636192842,3
provides,0.0,0.002593617867027438,-0.002593617867027438,3.8556181013687436e-10,3
url user,0.0013544827305000148,0.003953132101460236,-0.002598649370960221,0.34263533228678367,6
performance,0.0033886734629008986,0.005990238157461973,-0.0026015646945610747,0.5656992884521571,11
wear,0.0,0.002604141894616867,-0.002604141894616867,3.840036526746638e-10,3
harman,0.0010724999625498916,0.0036776971339083898,-0.002605197171358498,0.29162269871812246,7
film,0.0008668596209379202,0.0034739587249715204,-0.0026070991040336,0.2495307775124749,7
liquid lipcolor,0.0,0.002618508323254216,-0.002618508323254216,3.8189681916891085e-10,4
paint,0.0,0.002618508323254216,-0.002618508323254216,3.8189681916891085e-10,4
texturetuesday,0.0,0.002621904946323629,-0.002621904946323629,3.8140207982016034e-10,2
net,0.0,0.0026233797068996156,-0.0026233797068996156,3.811876706177013e-10,3
register url,0.0,0.0026300401167349955,-0.0026300401167349955,3.802223370118039e-10,4
makeup,0.005513893924405485,0.008145863421599774,-0.002631969497194289,0.6768949636582184,18
tag,0.0008853684273701283,0.0035198208060788763,-0.002634452378708748,0.2515379267573856,5
desk,0.0,0.0026522339235803714,-0.0026522339235803714,3.770406489156936e-10,2
center,0.0,0.0026586756271078037,-0.0026586756271078037,3.7612711736170176e-10,4
gift,0.0008881846728482713,0.003547847165212107,-0.0026596624923638356,0.2503446829127508,5
mondays,0.0,0.0026607053323443814,-0.0026607053323443814,3.75840190744853e-10,2
perfect,0.003483308185696276,0.006152753847795327,-0.0026694456620990513,0.5661380696024898,16
brown,0.0,0.0026790535295085635,-0.0026790535295085635,3.732661511284436e-10,3
results,0.0009050084269192488,0.0035898547501316182,-0.0026848463232123695,0.2521016839564236,6
self,0.0011303643171039668,0.003819982201106166,-0.002689617884002199,0.29590826823243704,7
customers,0.0,0.002690745579615718,-0.002690745579615718,3.71644204195319e-10,4
lightweight,0.0008765192062416729,0.0035681332709219405,-0.0026916140646802674,0.24565203719802325,7
cleanser,0.0,0.002696235875740189,-0.002696235875740189,3.708874318551917e-10,3
step,0.0,0.0027061845105996,-0.0027061845105996,3.695239536379245e-10,3
cio,0.0,0.002708667092789227,-0.002708667092789227,3.6918527282032034e-10,2
gaming,0.0,0.0027126848727410872,-0.0027126848727410872,3.6863846946619025e-10,3
machine,0.0,0.0027225182485936406,-0.0027225182485936406,3.6730699606853273e-10,3
supporting,0.0,0.0027306678624266353,-0.0027306678624266353,3.662107770020515e-10,4
sure,0.0017823976970771775,0.0045152738747262465,-0.002732876177649069,0.39474852403952854,9
happen,0.0,0.0027482708239710473,-0.0027482708239710473,3.638651587441477e-10,2
liner,0.0,0.002754606718310352,-0.002754606718310352,3.6302822939833737e-10,4
black,0.0,0.002754816642382561,-0.002754816642382561,3.6300056571900495e-10,3
day,0.00794976244856438,0.010722084196474031,-0.002772321747909652,0.7414381666054468,28
shade url,0.0,0.0027744228050955192,-0.0027744228050955192,3.6043533011729843e-10,3
sculpting,0.0,0.0027755294919358737,-0.0027755294919358737,3.602916137425833e-10,4
blog,0.0010502078320259233,0.0038418633643646765,-0.0027916555323387535,0.27335897535914466,6
gold,0.0012830014195711918,0.004094882498843876,-0.0028118810792726844,0.31331825043089956,6
don,0.003100014107302323,0.005919358140157519,-0.0028193440328551957,0.5237078133096574,12
story,0.0,0.002824236669972019,-0.002824236669972019,3.540779745118986e-10,4
advice url,0.0,0.002841936935517109,-0.002841936935517109,3.5187269187807324e-10,3
audio advice,0.0,0.002841936935517109,-0.002841936935517109,3.5187269187807324e-10,3
choosing,0.0,0.0028422250178000933,-0.0028422250178000933,3.518370267608761e-10,2
artist,0.0,0.002854920559690605,-0.002854920559690605,3.502724432227635e-10,4
health,0.002017109197700034,0.004877046906957079,-0.0028599377092570454,0.4135923309265381,7
deebot ozmo,0.0,0.002864089857994025,-0.002864089857994025,3.4915105643760674e-10,3
build,0.0016598304419349064,0.004534549718681728,-0.002874719276746822,0.3660408520234302,8
does,0.001876864729153896,0.004754767458362002,-0.002877902729208106,0.3947332327385228,9
mascara,0.0,0.0028833439507093593,-0.0028833439507093593,3.468195320253627e-10,4
miss,0.0,0.002890221640458034,-0.002890221640458034,3.4599422606756505e-10,4
spirit,0.0,0.002891955804781317,-0.002891955804781317,3.457867502680702e-10,3
say,0.0020120585454320807,0.004907078246439189,-0.0028950197010071082,0.41003188556899306,8
webinar learn,0.0,0.002897855938273988,-0.002897855938273988,3.4508271665517446e-10,4
eplus,0.0,0.0029262810030746657,-0.0029262810030746657,3.4173068089071475e-10,3
kit,0.0,0.00293286220152926,-0.00293286220152926,3.4096385405956465e-10,4
model,0.0,0.0029533741676343143,-0.0029533741676343143,3.3859576975389317e-10,3
camera,0.0,0.0029574899769723947,-0.0029574899769723947,3.3812456084317256e-10,3
konica,0.0,0.0029850943474280444,-0.0029850943474280444,3.3499778676228497e-10,4
konica minolta,0.0,0.0029850943474280444,-0.0029850943474280444,3.3499778676228497e-10,4
minolta,0.0,0.0029850943474280444,-0.0029850943474280444,3.3499778676228497e-10,4
rescue,0.0,0.0029857197931933603,-0.0029857197931933603,3.349276117420007e-10,4
point,0.0,0.00300125753056559,-0.00300125753056559,3.3319366614912097e-10,3
today url,0.0016283344234245488,0.004695000389368538,-0.003066665965943989,0.34682306475734526,8
gear,0.0,0.0030693563728617134,-0.0030693563728617134,3.2580120331281345e-10,4
balanced,0.0,0.003069535930723599,-0.003069535930723599,3.257821450027732e-10,4
exposure,0.0,0.0030782899631504124,-0.0030782899631504124,3.248556866461387e-10,4
view,0.0,0.0030783986874744,-0.0030783986874744,3.248442132411323e-10,4
apply,0.0,0.003079726857359847,-0.003079726857359847,3.2470412019998567e-10,5
natural lashes,0.0,0.003096035674192599,-0.003096035674192599,3.229936941659407e-10,3
technology,0.0033607097912695437,0.006479810935764515,-0.0031191011444949715,0.5186431865167359,13
passion,0.0011146891286412453,0.004237877982045726,-0.0031231888534044806,0.2630300197647804,6
deliver,0.0,0.0031327608814025695,-0.0031327608814025695,3.1920725441166846e-10,4
ve got,0.000747787776096935,0.0038842178050513183,-0.003136430028954383,0.19251952759496083,5
exclusive,0.0,0.003170033522428876,-0.003170033522428876,3.154540772547879e-10,4
applications,0.0,0.0032023559783312056,-0.0032023559783312056,3.122700931608623e-10,4
speed,0.0,0.0032061175930463226,-0.0032061175930463226,3.1190371864618255e-10,3
concealer,0.0,0.0032092897983345306,-0.0032092897983345306,3.115954190884716e-10,4
history,0.0,0.0032234123973059097,-0.0032234123973059097,3.1023023939647254e-10,3
lipcolor,0.0,0.00323164898385482,-0.00323164898385482,3.09439547638533e-10,5
ensure,0.0,0.003234364692141451,-0.003234364692141451,3.091797292125172e-10,5
dream,0.0,0.003235089028851058,-0.003235089028851058,3.091105038447859e-10,3
blush,0.0,0.003246309526633612,-0.003246309526633612,3.0804209872400773e-10,3
video,0.0,0.003258285146604676,-0.003258285146604676,3.069099095685805e-10,4
lip,0.0017101776345572182,0.0049728102896625034,-0.0032626326551052852,0.3439056661317718,9
appliances,0.0,0.0032626755792462387,-0.0032626755792462387,3.0649691500266433e-10,3
week,0.0019548305487640536,0.005293449535370943,-0.0033386189866068897,0.36929237472323884,9
looks,0.0,0.003363210387528628,-0.003363210387528628,2.973349521667868e-10,4
photo,0.0,0.0033714988037418553,-0.0033714988037418553,2.96603990662416e-10,5
help,0.005781778495556376,0.00916444713276234,-0.0033826686372059643,0.6308922308314681,28
annual,0.0,0.00345529214542658,-0.00345529214542658,2.894111286752373e-10,4
visit,0.0,0.0034929650955301417,-0.0034929650955301417,2.86289720155917e-10,4
services,0.0,0.0035039263837906816,-0.0035039263837906816,2.8539412367241793e-10,4
envy,0.0,0.003526178146312332,-0.003526178146312332,2.8359315900196483e-10,5
colorstay,0.0,0.003554692717019661,-0.003554692717019661,2.813182683641655e-10,6
lashes,0.0,0.003573977554950024,-0.003573977554950024,2.7980030214100853e-10,4
try,0.003673664379608406,0.007270891691610733,-0.003597227312002327,0.5052563751350994,16
strong,0.0,0.0036084959766450775,-0.0036084959766450775,2.771237674075516e-10,4
powered,0.001898079789861794,0.005522989190774931,-0.0036249094009131373,0.343668930891354,10
digital,0.0,0.0036287693453585196,-0.0036287693453585196,2.755755201149676e-10,4
idole,0.0,0.0036292274891382243,-0.0036292274891382243,2.7554073221293536e-10,5
teint,0.0,0.0036292274891382243,-0.0036292274891382243,2.7554073221293536e-10,5
teint idole,0.0,0.0036292274891382243,-0.0036292274891382243,2.7554073221293536e-10,5
gives,0.0,0.0036721131205332278,-0.0036721131205332278,2.723227653679871e-10,6
favorite,0.004796903898180932,0.008502765174568036,-0.0037058612763871037,0.5641581062316554,19
ozmo,0.0,0.003707666411787074,-0.003707666411787074,2.697114272608722e-10,5
smartphone,0.0,0.0037080504855229557,-0.0037080504855229557,2.6968349099736814e-10,5
add,0.0,0.0037244187329450763,-0.0037244187329450763,2.684982735388493e-10,5
easy,0.0016998177580146295,0.00542877090324892,-0.003728953145234291,0.31311281853581957,9
play,0.0009252457206493637,0.0046772034286344626,-0.0037519577079850987,0.19782028632474394,9
brows,0.0,0.003828004272600401,-0.003828004272600401,2.612327282120449e-10,5
big,0.0013247222376534945,0.005190580713195166,-0.003865858475541672,0.2552165762552642,8
make sure,0.0,0.003925097705920378,-0.003925097705920378,2.547707279329353e-10,5
foundation,0.0016674155797911797,0.005644748165149526,-0.003977332585358346,0.2953923774297588,13
natural looking,0.0,0.004011706272635664,-0.004011706272635664,2.492704928503492e-10,7
mask,0.0015588731634823987,0.005616384413266592,-0.004057511249784193,0.27755813161979975,10
holiday,0.0016511005015979448,0.005733682066288874,-0.0040825815646909295,0.2879651301242544,11
save,0.0018424008819858532,0.005953238063174627,-0.004110837181188773,0.30947878501164705,7
speakers,0.0,0.004148738700560494,-0.004148738700560494,2.4103711318909117e-10,5
booth,0.0016020809714178237,0.005799198436695709,-0.004197117465277886,0.2762590364220067,8
lipstick,0.0,0.004207672171967371,-0.004207672171967371,2.376611006971038e-10,4
edge,0.0,0.004235827819750583,-0.004235827819750583,2.360813617355205e-10,6
register,0.0,0.004268678762105448,-0.004268678762105448,2.342645243401974e-10,6
security,0.0,0.004280798020188768,-0.004280798020188768,2.336013040209503e-10,5
lipstoenvy url,0.0,0.004282841843813704,-0.004282841843813704,2.334898266698658e-10,7
feel,0.0024827038221770683,0.006853540875245225,-0.0043708370530681565,0.36225126077270003,12
experience,0.0008933060950669885,0.0052698291063416865,-0.004376523011274698,0.1695132949989735,10
webinar,0.0,0.004464672391269182,-0.004464672391269182,2.2398059972587306e-10,7
got,0.0007096202922903617,0.005323139550829067,-0.004613519258538706,0.13330860226020774,7
time,0.00570399798459951,0.010498585011771326,-0.004794587027171816,0.5433111203710507,25
sales,0.0,0.004841936646995526,-0.004841936646995526,2.06528931024734e-10,5
wearing,0.0,0.00487857293447094,-0.00487857293447094,2.0497797475348547e-10,8
konicaminolta,0.0,0.004880616062145015,-0.004880616062145015,2.0489216669823665e-10,6
read,0.002772304442584118,0.007738852219862952,-0.004966547777278833,0.3582319915749704,14
right,0.0,0.0050073101630124005,-0.0050073101630124005,1.9970802032336886e-10,6
advice,0.0,0.005249125556769109,-0.005249125556769109,1.9050792155655778e-10,7
matte,0.0,0.005269257368327342,-0.005269257368327342,1.8978006385132351e-10,8
iot,0.001266359261511328,0.0065860465720942885,-0.00531968731058296,0.19227912351618262,9
brow,0.0,0.005340351060092471,-0.005340351060092471,1.8725360721799267e-10,8
lipstoenvy,0.0,0.005423650384465501,-0.005423650384465501,1.8437766613420307e-10,9
deebot,0.0,0.005537839223538138,-0.005537839223538138,1.8057584546134979e-10,6
let,0.0016783825032919563,0.007360172578107259,-0.005681790074815302,0.22803575408764845,13
pure,0.0030694597961299,0.00886383477880661,-0.0057943749826767105,0.34629027654291056,20
join,0.002085722093641117,0.007938119272929596,-0.005852397179288479,0.2627476386618495,15
user user,0.005631234289489898,0.011648531924588862,-0.006017297635098964,0.48342866950637003,23
look,0.004888012388295328,0.011050577736101675,-0.006162565347806347,0.4423309355929971,27
home,0.002370128174134894,0.008631146840789021,-0.006261018666654127,0.27460176713244583,14
year,0.0038813357151779577,0.010323956226689694,-0.006442620511511735,0.37595429800137065,22
make,0.0023077046186606954,0.0089495384933633,-0.006641833874702604,0.25785738796633595,16
shades,0.0,0.006671504626536024,-0.006671504626536024,1.498912248179506e-10,12
car,0.0,0.006744878723484121,-0.006744878723484121,1.4826063460117802e-10,8
live,0.0008533736299201239,0.0079604957734953,-0.0071071221435751765,0.10720106574947942,14
looking,0.0007341415250661865,0.007847133211096882,-0.007112991686030696,0.09355537955370224,18
sound,0.0,0.007474492341697064,-0.007474492341697064,1.3378835031880764e-10,9
shade,0.0,0.007561381737801631,-0.007561381737801631,1.322509608089811e-10,9
purecolorenvy,0.0,0.007610765682299631,-0.007610765682299631,1.313928245346337e-10,13
audio,0.0,0.007657557721967128,-0.007657557721967128,1.30589939531337e-10,11
shop url,0.0022854522979305707,0.0105578268681473,-0.008272374570216729,0.21646995421086637,23
need,0.0007701121804899781,0.009218363148113438,-0.00844825096762346,0.08354109824411098,15
color,0.0030710641099411778,0.01171490343105612,-0.008643839321114942,0.2621501857657366,22
eye,0.0,0.008819602567449852,-0.008819602567449852,1.1338379391122174e-10,13
shop,0.0034693762767267263,0.016372533934452694,-0.012903157657725968,0.21190221937572057,34
user,0.03535835139272241,0.051047604631122775,-0.015689253238400362,0.6926544673062373,184
url url,0.030867971392903558,0.04666094729026698,-0.01579297589736342,0.6615376066246469,232
